movieId,movieName,nbMentions
121413,Thirteen Ghosts (2001),5
121422,Life as We Know It  (2010),9
121440,Love Stinks  (1999),7
121453,Mafia! (1998),4
121484,Southside with You (2016),1
121487,Slapshot,3
121502,The Ref (1994),3
121508,Mr. Mom (1983),15
121535,Spring Breakers (2012),3
121541,Cowboys & Aliens (2011),9
121563,As Good as It Gets (1997),31
121566,Absolute Power  (1997),2
121576,Radio Days (1987),1
121579,My Tutor Friend (2003),1
121643,Queen of Katwe (2016),1
121672,Kotti (2010),1
121678,Slumdog Millionaire (2008),18
121726,The Taking of Pelham 123  (2009),15
121727,The Lost World: Jurassic Park (1997),3
121733,Rambo  (2012),32
121751,Sexy Beast (2000),1
121763,79 A.D.,3
121814,All Eyez on Me ,6
121850,The Hurricane  (1999),2
121868,Blue Ruin (2013),2
121888,The Mortal Instruments: City of Bones (2013),1
121894,Last Vegas (2013),7
121902,This Film Is Not Yet Rated (2006),19
121947,Ice Age  (2015),6
121954,Secretariat  (2010),1
121957,The Thomas Crown Affair  (1999),4
122011,The Pink Panther  (1963),4
122017,Troy  (2004),55
122021,Closer  (2004),7
122058,Knight and Day (2010),7
122060,The Maze  (1953),2
122126,Jason Bourne  (2016),53
122135,The Immortals  (1995),1
122138,Clash of the Titans  (1981),7
122154,Marley & Me  (2008),32
122159,Mary and Max (2009),1
122164,Life of Pi ,14
122169,"Mystery, Alaska (1999)",1
122172,Office Christmas Party (2016),49
122174,Mystery Men (1999),1
122184,Their Eyes Were Watching God ,1
122202,The Tao of Steve (2000),1
122208,Into the Wild  (2007),21
122209,I'm Gonna Git You Sucka (1988),6
122238,One Piece Film: Gold (2016),1
122269,The Valley of Gwangi (1969),1
122273,Space Buddies,3
122278,Alien: Covenant (2017),67
122295,The Mack (1973),1
122326,Shrek 2 (2004),6
122330,Cheech & Chong's The Corsican Brothers (1984),3
122343,The Darkest Hour  (2011),29
122364,Confessions of a Shopaholic  (2009),12
122369,Riding in Cars with Boys (2001),3
122385,Dumb and Dumber (1994),216
122389,Citizenfour (2014),6
122408,Emma  (1996),11
122411,The Bridge  (2006),1
122427,The Fifth Seal (1976),1
122442,Midnight  (1939),1
122493,Unfriend  (2014),1
122494,Star Wars: Episode I – The Phantom Menace (1999),12
122502,Bullitt (1968),17
122524,"Alexander and the Terrible, Horrible, No Good, Very Bad Day  (2014)",2
122539,Armageddon  (1998),8
122552,Hangover (2010),83
122604,Coco  (2017),508
122613,Halloween: The Curse of Michael Myers (1995),1
122621,Malice  (1993),1
122640,Roadie  (1980),1
122660,Ghost Pub (1994),2
122685,Where the Red Fern Grows  (2003),1
122712,M  (1931),2
122720,Winter Soldier  (1972),1
122726,School for Scoundrels  (2006),2
122755,Better Than Chocolate (1999),1
122793,Down by Law  (1986),1
122825,All That Jazz  (1979),1
122831,Red Dawn  (2012),6
122837,Charlie and the Chocolate Factory  (2005),31
122852,Akeelah and the Bee (2006),1
122863,The Cure  (1995),1
122946,Big Momma's House 2 (2006),5
122958,The Driver (1978),2
122984,The Fog  (2005),2
123009,The Adventures of Huck Finn  (1993),1
123015,The Proposal  (2009),116
123032,Grey Gardens (1975),2
123042,Lego Batman: The Movie – DC Super Heroes Unite,2
123071,Cheaters  (2000),1
123075,Election  (2005),4
123083,Fatal Instinct  (2014),1
123089,Collateral Beauty (2016),7
123148,Cedar Rapids  (2011),1
123159,The Long Good Friday (1980),1
123210,Frozen  (2010),35
123245,Mission to Mars (2000),8
123270,She's Gotta Have It (1986),3
123276,Deathgasm (2015),1
123327,Pan  (1922),1
123331,Léon: The Professional (1994),15
123392,Lights Out  (2016),22
123395,Frankenstein  (2004),6
123405,Rosewater  (2014),2
123443,Beauty and the Beast  (2009),1
123446,Them  (2006),5
123454,In Time (2011),1
123463,The Animatrix (2003),6
123472,The Phantom of the Opera at the Royal Albert Hall (2011),1
123515,Pootie Tang (2001),2
123525,Wild Wild West (1999),12
123533,The Immortal Life of Henrietta Lacks ,1
123548,Seven  (1979),4
123583,Curious George 2: Follow That Monkey! (2009),1
123589,Terms of Endearment (1983),12
123598,The Virgin Spring (1960),1
123620,Unforgiven  (2013),2
123625,You're Not You (2014),3
123629,"It's a Mad, Mad, Mad, Mad World (1963)",10
123652,The Adventures of Mark Twain  (1985),1
123680,Anna Karenina  (2012),1
123700,Children of the Corn  (2009),4
123744,12 Years a Slave  (2013),18
123754,High School Musical 3: Senior Year (2008),4
123780,Red Princesses (2013),1
123791,Megan Leavey ,1
123796,Triple 9 (2016),1
123814,Warrior  (2007),2
123825,Batman vs. Robin,3
123837,Grimm  (2003),1
123855,"Fat, Sick and Nearly Dead (2010)",3
123908,The Lady in Black  (1928),1
123917,Appaloosa  (2008),1
123921,Frisbee: The Life and Death of a Hippie Preacher (2005),1
123939,The Insider  (1999),2
123981,Love Don't Cost a Thing  (2003),1
123995,Bambi (1942),26
124024,Pirates of the Caribbean: Dead Men Tell No Tales (2017),19
124032,The Water Horse: Legend of the Deep (2007),3
124056,Mists (2000),1
124072,Delicatessen  (1991),2
124079,Night of the Living Dead 3D (2006),2
124092,Brian's Song,1
124098,Bad Teacher (2011),6
124116,Troll  (1986),5
124121,Arrietty,1
124142,Elf  (2003),110
124172,Krampus  (2015),12
124193,Flash Gordon  (1936),1
124257,The Transporter Refueled (2015),6
124268,Mamma Mia!  (2008),42
124333,Clown  (2014),1
124336,The Americano  (1916),1
124344,Timecrimes (2007),1
124355,Hauling  (2010),1
124356,Sleepy Hollow  (1999),1
124377,"The House of 1,000 Dolls (1967)",2
124401,Nanny McPhee and the Big Bang (2010),1
124402,"The Good, the Bad and the Ugly (1966)",24
124408,Cheaper by the Dozen  (2003),18
124433,Beautiful Creatures  (2000),1
124445,The Patriots  (1994),3
124449,Devil  (2010),3
124457,Stage Door (1937),1
124461,White Christmas  (1954),4
124485,Spaceballs (1987),88
124500,American Ninja 2: The Confrontation (1987),1
124520,Mr. Right  (2015),3
124522,Sherlock Jr. (1924),1
124540,The Mommy Returns (2012),1
124545,10 Cloverfield Lane (2016),39
124582,Godspell  (1973),2
124601,Coco ,4
124662,The High and the Mighty  (1954),2
124708,Dazed and Confused  (1993),29
124717,Rare Exports: A Christmas Tale (2010),1
124725,One Day  (2010),2
124741,Area 51  (2015),4
124745,Blue Moon Rising  (2010),1
124771,48 Hrs. (1982),17
124779,The Tommyknockers ,3
124780,Red Heat (1988),2
124787,Up in Smoke (1978),6
124797,Bad Lieutenant,1
124805,The Constitution  (2016),1
124830,Love at First Child (2015),1
124848,No Country for Old Men  (2007),61
124850,The Chumscrubber (2005),1
124856,M. Butterfly  (1993),1
124890,Kick-Ass 2  (2013),4
124891,Black Belt  (2007),1
124895,Dirty Love  (2005),1
124903,Moneyball  (2011),10
124908,The Musical Comedy Murders of 1940,1
124957,The China Syndrome (1979),1
124964,Forever Strong (2008),1
125014,Act of Valor (2012),6
125036,Grindhouse  (2007),10
125063,Jamesy Boy (2014),3
125099,The Perfect Holiday (2007),1
125118,2001: A Space Odyssey  (1968),47
125120,Nobody Gets Out Alive (2012),3
125156,Scary Movie 3 (2003),7
125192,Gangster  (2006),2
125213,Rounders  (1998),5
125235,Lone Survivor (2013),21
125258,World Trade Center  (2006),2
125262,CHiPs ,6
125265,Angry Bird ,2
125280,Mr. Deeds (2002),41
125284,Garden State  (2004),6
125312,Catch That Kid (2004),1
125332,Sleeper  (1973),3
125369,Rugrats Go Wild (2003),1
125384,020,1
125386,Icarus  (2010),2
125431,Annabelle  (2014),135
125443,Oliver Twist  (1922),2
125452,Big Business  (1988),1
125456,The One  (2001),4
125494,61* (2001),1
125499,Hope  (2007),1
125501,BASEketball (1998),6
125515,The Great Buck Howard (2008),1
125517,Holiday Inn  (1942),2
125540,Mary Reilly  (1996),2
125567,A Dog's Purpose  (2017),13
125575,A Girl Like Her (2012),1
125581,Mr. Church,1
125591,How to Be Single (2016),12
125624,The Graduate (1967),7
125656,K  (2002),1
125663,Michael Clayton  (2007),5
125679,Alone in the Dark  (2005),1
125687,Muppet Treasure Island (1996),5
125698,Hardware  (1990),4
125699,The Duel  (2016),2
125720,The Natural  (1984),7
125742,Prisoners  (1981),1
125767,Badlands  (1973),1
125813,American Zombie (2007),2
125855,Disobedience  (2003),2
125872,The Impossible  (2012),11
125893,Bridget Jones ,9
125914,Courage Under Fire (1996),3
125931,Warrior  (2011),4
125932,Darkness Falls  (2003),2
125954,Star Trek: Of Gods and Men,1
125958,Children Full of Life (2003),1
125997,Ponyo,23
126001,Gangster Squad (2013),1
126044,Freaky Friday  (2003),18
126046,Popstar ,1
126048,Taking Lives  (2004),10
126060,An Extremely Goofy Movie (2000),1
126083,Born to Be Wild  (2011),2
126096,The Illusionist  (2006),6
126174,The Last Starfighter (1984),9
126177,Gifted  (2017),25
126211,Now and Then  (1995),5
126231,Rana  (2013),1
126237,The Lucky One  (2012),30
126247,The Preacher's Wife (1996),1
126257,Boruto: Naruto the Movie (2015),8
126281,Mute  (2018),10
126292,Raees  (2016),2
126304,Creep  (2014),13
126305,Big  (1988),66
126306,Airplane II: The Sequel (1982),27
126323,Conquest of Space (1955),1
126337,Anywhere but Here  (1999),1
126347,Glengarry Glen Ross ,3
126368,Seabiscuit  (2003),10
126371,American Me (1992),2
126375,The Pacifier (2005),16
126421,Jhoom Barabar Jhoom (2007),1
126426,The Gifted  (2014),1
126450,Desk Set (1957),1
126469,What Women Want (2000),8
126487,October Sky (1999),2
126496,Once Upon a Time  (2013),1
126520,Sex and Zen (1991),2
126554,Flash Gordon  (1980),5
126564,Happy Madison Productions,1
126619,Daddy Day Camp (2007),4
126626,Mom's Got a Date with a Vampire,1
126656,The Fast and the Furious: Tokyo Drift (2006),25
126667,Death Ship  (1980),1
126670,Punch  (2011),1
126693,Extinction ,1
126709,Boyz n the Hood (1991),4
126730,My Little Pony: Meet the Ponies (2008),1
126740,Immortal Beloved  (1994),5
126766,The Sixth Race (1953),6
126786,The Guest  (2014),5
126808,Wings of Life (2011),1
126809,3:10 to Yuma  (2007),11
126817,Bombing the Nazis (1943),1
126827,"Hello, Dolly!  (1969)",3
126901,Final Girl  (2015),1
126916,Red Eye  (2005),5
126922,Showgirls (1995),6
126924,The Campaign  (2012),8
126947,Zorro  (1975),1
126949,Dark Sea (2013),2
126987,The Siege  (1998),1
126998,The Mirror  (2015),1
127011,Sgt. Bilko (1996),6
127019,The Fly  (1986),16
127029,A Lot like Love (2005),3
127046,The Lost City of Z  (2016),1
127059,Billy Lynn's Long Halftime Walk  (2016),4
127068,White Girl  (2016),1
127115,Hot Fuzz (2007),147
127123,Full Metal Village (2006),1
127188,After Earth (2013),7
127195,A Haunting in Salem (2011),1
127196,Ice Age  (2002),18
127206,Match Point (2005),4
127231,Journey to the Center of the Earth  (2008),7
127243,Expired (2007),1
127275,Knowing  (2009),3
127291,Hard Target (1993),1
127324,Let's Be Cops (2014),14
127328,Hairspray  (2007),42
127342,Monster Trucks  (2017),7
127357,Colossal  (2017),2
127365,Ride  (2009),1
127378,21  (2008),2
127434,Animal Crackers  (2017),1
127508,Dead Before Dawn (2012),2
127513,Halloween: Resurrection (2002),1
127514,Jongens (2014),1
127525,The Untouchables  (1987),16
127563,Babes in Toyland  (1934),1
127582,The Jungle Book 2 (2003),1
127588,"Food, Inc. (2008)",16
127606,The Hustler  (1961),2
127628,Strange Magic  (2015),4
127671,The Bomb ,1
127673,Paranormal Activity (2007),65
127674,The Seventh Sign (1988),1
127675,Towelhead  (2007),1
127676,The Birds  (1963),43
127677,The Chronicles of Riddick ,1
127707,Teen Beach Movie,2
127710,Out of the Furnace (2013),5
127728,Quigley Down Under (1990),1
127729,Annabelle's Affairs (1931),1
127759,Descent  (2005),1
127795,In Bruges (2008),3
127845,The Lost World  (1998),4
127875,Merlin and the War of the Dragons (2008),1
127901,The Passover Plot  (1976),1
127908,To the Bone ,2
127914,Extremely Loud and Incredibly Close  (2011),12
127919,Home  (2015),22
127949,Ip Man 3,2
127982,Robots  (2005),4
127987,Drop Dead Fred (1991),2
127996,Rock-a-Doodle (1991),1
128042,Girls Will Be Girls  (2003),1
128044,Night of Terror (1933),1
128053,The Letter  (2012),1
128059,Cannibal Holocaust (1980),4
128100,Immortally Yours (2009),1
128113,Imagine Me & You (2005),2
128161,The Kids Are All Right ,3
128167,Legally Blonde (2001),52
128185,The Manchurian Candidate  (1962),2
128187,White Bird in a Blizzard (2014),2
128188,Creed  (2015),23
128286,Ju-On: The Grudge (2002),1
128315,Anneliese: The Exorcist Tapes (2011),1
128325,Playing with Good Children (1994),1
128361,The Core (2003),7
128385,Enigma  (2009),1
128400,Phone Booth  (2002),5
128434,101 Dalmatians  (1996),10
128437,Jaws 3-D (1983),4
128454,Mallrats (1995),4
128487,Camelot  (1967),1
128548,Who's Afraid of Virginia Woolf%3F  (1966),1
128580,A Night in Casablanca (1946),1
128587,Swingers  (1996),3
128598,Contracted  (2013),2
128607,The Green Hornet  (2011),9
128634,The Shallows  (2016),4
128661,Black Mask  (1996),2
128682,Because I Said So  (2007),3
128686,Family Weekend (2013),1
128699,The Bourne Identity ,2
128726,The Boondock Saints (1999),23
128757,The Dark Half  (1993),2
128761,A Fistful of Dollars (1964),14
128782,The Little Mermaid  (1989),47
128786,Angels & Demons  (2009),4
128841,First Position (2011),2
128853,Moving Violations (1985),2
128862,Nutcracker  (1982),1
128905,From Dusk till Dawn (1996),23
128919,Hairspray  (1988),9
128925,The Nutty Professor (1963),6
128936,Magic Mike XXL (2015),4
128938,Happy Accidents  (2000),2
128994,Letters to God (2010),1
129006,Suddenly  (2013),2
129025,Inherent Vice  (2014),3
129032,Orgasmo (1969),1
129036,Transformers  (2007),74
129037,Apollo 13  (1995),31
129079,Born in China,4
129110,Lady Vengeance (2005),1
129114,Get Real  (1998),1
129124,Dreamgirls  (2006),15
129131,High Freakquency (1998),1
129134,Les Diaboliques  (1955),1
129140,Star Trek IV: The Voyage Home (1986),2
129144,Anything Else (2003),2
129187,Tangled Ever After,1
129215,Mask  (1985),5
129237,Sleepaway Camp (1983),2
129239,Elf-Man (2012),1
129241,"Love, Wedding, Marriage (2011)",1
129310,Waiting for Guffman (1997),2
129327,Kush  (2007),1
129328,The Grace Card (2010),2
129362,Geostorm (2017),28
129390,Malèna (2000),1
129416,The Fault in Our Stars  (2014),49
129433,Django  (1966),5
129435,Foul Play  (1977),2
129463,Death Watch (1980),1
129479,Labor Pains,1
129492,Mystery Science Theater 3000: The Movie (1996),2
129498,Wall Street: Money Never Sleeps (2010),3
129530,Catwoman  (2004),3
129531,The Office Party (1976),1
129587,Born Free (1966),1
129596,Scary Movie 4 (2006),3
129614,Lipsett Diaries (2010),1
129676,Atonement  (2007),17
129679,Leaving Las Vegas (1995),4
129717,Burnt Offerings  (1976),1
129735,Shakes the Clown (1991),1
129751,Unforgiven (1992),16
129805,The Three Musketeers  (1986),2
129826,The People Under the Stairs (1991),3
129832,Gone with the Wind  (1939),76
129833,Dragon Ball Z: Battle of Gods,3
129873,The Last Five Years  (2014),2
129907,The Men Who Stare at Goats  (2009),1
129933,88 Minutes (2007),1
129935,Something to Talk About  (1995),2
129966,Primer  (2004),6
129992,The Bourne Legacy  (2012),21
129997,Scream 2 (1997),10
130011,Man of the West (1958),2
130017,MacGruber  (2010),1
130042,Maze Runner: The Scorch Trials (2015),6
130044,See No Evil  (1971),1
130057,The Final Girls (2015),1
130080,Lara Croft Tomb Raider: The Cradle of Life (2003),29
130081,Snitch  (2013),2
130136,Sword Master  (2016),2
130150,Tinker Ticker (2013),3
130158,The Little Prince  (2015),2
130184,Death at a Funeral  (2010),8
130199,Good Neighbors  (2010),1
130203,RV  (2006),13
130234,Hostel  (2005),21
130244,Scarface  (1932),1
130260,Marvel One-Shots,1
130278,Deliver Us from Eva (2003),2
130287,The King of Kong (2007),3
130347,Dark City  (1998),6
130376,Transformers ,8
130379,Richie Rich  (1994),1
130420,Better Off Dead  (1985),6
130435,Girlfriend's Day (2017),2
130447,Master of the Flying Guillotine (1976),1
130449,Anth (1994),5
130459,The Master of Disguise (2002),1
130469,Austin Powers: The Spy Who Shagged Me (1999),2
130471,Sir! No Sir! (2005),1
130523,Invincible  (2006),1
130536,Hee Man: Master of None (1985),1
130556,Pollyanna  (1960),3
130561,The War of the Worlds  (1953),3
130573,Queen  (2013),6
130588,Never Back Down 2: The Beatdown (2011),1
130589,Disturbing Behavior (1998),3
130591,Friday the 13th  (1980),85
130625,Blue Planet  (1990),5
130660,The Quiet Man (1952),5
130686,The Apple  (1980),2
130771,"Definitely, Maybe (2008)",16
130782,The NeverEnding Story ,1
130811,Blue Is the Warmest Colour (2013),8
130868,Where the Wild Things Are  (2009),4
130870,Mike and Dave Need Wedding Dates (2016),35
130891,The Day After Tomorrow (2004),21
130925,Submarine  (2010),2
130985,Blackthorn ,5
131009,Tezz (2012),1
131022,Rabbits  (2002),1
131023,An Unfinished Life (2005),1
131032,Raising Helen (2004),1
131060,Open Your Eyes  (1997),2
131077,"Here Comes the Bride, My Mom! (2010)",1
131147,Saving Mr. Banks (2013),2
131154,Stitches  (2011),1
131178,The Others  (2001),55
131209,The Lords of Salem  (2012),3
131226,My Life in Ruins (2009),2
131232,Flight  (2009),9
131244,Sisters  (2015),40
